User ID,Age,Gender,Location,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total Expernditure
U05706,56,Female,Ahmedabad,iOS,2.5,45.1,129.8,99,2.9,1901,Gaming,8532
U05714,28,Other,Jaipur,Android,7.7,21.1,279.1,47,0.4,1679,Gaming,9257
U05715,32,Female,Pune,iOS,3.6,47.5,263.2,176,4.0,1989,Gaming,8161
U05718,59,Male,Lucknow,iOS,6.5,6.2,195.0,49,5.0,1746,Gaming,2743
U05721,60,Male,Lucknow,iOS,6.9,40.7,116.9,151,1.4,399,Gaming,1664
U05732,52,Male,Bangalore,Android,7.2,23.2,176.6,174,2.7,1211,Gaming,3916
U05733,51,Other,Ahmedabad,iOS,5.4,9.0,223.4,111,4.8,1273,Gaming,5322
U05734,27,Female,Pune,Android,1.7,44.9,274.2,111,2.8,1452,Gaming,2333
U05735,27,Male,Chennai,iOS,6.2,6.6,272.7,143,3.4,1644,Gaming,7698
U05737,27,Female,Jaipur,iOS,5.8,27.7,105.7,85,0.6,448,Gaming,9526
U05738,44,Other,Jaipur,Android,7.8,30.1,291.7,154,1.9,420,Gaming,7730
U05743,59,Other,Jaipur,iOS,10.5,49.1,94.7,178,4.7,269,Gaming,843
U05744,35,Other,Bangalore,Android,3.2,49.9,94.0,88,2.1,854,Gaming,5220
U05747,47,Male,Chennai,Android,6.9,21.4,271.6,147,3.9,1949,Gaming,10807
U05759,54,Male,Jaipur,Android,7.7,7.7,93.0,44,0.7,795,Gaming,2693
U05763,44,Other,Hyderabad,iOS,4.2,3.0,286.8,29,0.7,409,Gaming,7416
U05775,24,Other,Ahmedabad,iOS,1.4,3.7,243.2,187,3.2,1062,Gaming,9092
U05779,36,Other,Jaipur,Android,8.5,22.5,109.1,99,1.6,651,Gaming,6647
U05782,59,Male,Hyderabad,iOS,1.3,38.6,252.6,53,4.5,920,Gaming,6032
U05796,47,Female,Bangalore,Android,5.7,36.8,259.6,198,3.5,1477,Gaming,3739
U05804,37,Other,Mumbai,iOS,7.1,6.4,242.6,179,1.1,164,Gaming,1361
U05806,45,Other,Delhi,Android,9.0,3.4,147.2,66,3.1,1457,Gaming,11355
U05810,51,Other,Lucknow,Android,6.5,23.6,283.1,187,2.8,588,Gaming,9732
U05812,58,Female,Delhi,Android,2.6,33.1,223.5,92,2.8,196,Gaming,9240
U05814,18,Male,Mumbai,iOS,4.5,37.1,31.0,53,1.4,1604,Gaming,9210
U05815,53,Other,Mumbai,Android,6.0,18.2,140.0,118,0.3,1491,Gaming,7146
U05817,22,Female,Pune,Android,2.8,6.7,84.0,132,0.2,1623,Gaming,10502
U05833,17,Female,Pune,iOS,2.9,19.5,12.1,173,0.9,1908,Gaming,2906
U05836,55,Male,Bangalore,iOS,10.0,14.2,138.2,99,3.1,191,Gaming,724
U05841,51,Female,Hyderabad,iOS,6.6,33.9,157.1,91,1.8,1018,Gaming,3100
U05842,45,Female,Lucknow,Android,6.9,32.5,51.1,95,1.1,505,Gaming,9874
U05854,42,Other,Bangalore,iOS,1.4,2.0,15.6,48,2.7,1904,Gaming,9781
U05859,45,Male,Mumbai,iOS,1.2,3.8,68.6,45,2.9,779,Gaming,4534
U05860,53,Male,Bangalore,Android,1.5,25.1,123.3,154,2.5,1075,Gaming,1759
U05862,50,Male,Kolkata,Android,9.0,16.5,244.6,68,4.2,984,Gaming,7007
U05867,24,Female,Kolkata,Android,9.3,2.1,221.0,186,3.5,314,Gaming,8162
U05874,30,Other,Ahmedabad,Android,10.6,19.7,120.4,53,0.0,545,Gaming,10206
U05879,19,Other,Bangalore,Android,4.4,13.1,144.3,49,3.8,703,Gaming,9988
U05885,15,Other,Mumbai,iOS,7.0,29.8,248.4,131,1.4,524,Gaming,9619
U05889,46,Female,Mumbai,Android,8.7,10.6,282.6,152,1.5,1892,Gaming,2769
U05893,60,Female,Delhi,Android,8.2,6.9,8.8,34,3.8,964,Gaming,3684
U05899,41,Female,Mumbai,iOS,8.0,14.4,279.6,140,2.4,104,Gaming,2358
U05913,31,Female,Hyderabad,Android,11.5,32.9,83.5,156,2.8,362,Gaming,9510
U05916,43,Other,Lucknow,iOS,9.4,17.3,105.6,74,1.4,1041,Gaming,10974
U05928,45,Male,Lucknow,iOS,3.7,1.4,225.3,186,0.0,865,Gaming,9099
U05929,31,Other,Ahmedabad,Android,8.0,43.4,79.4,194,4.4,1178,Gaming,10187
U05938,28,Other,Mumbai,Android,3.1,32.1,130.1,173,1.1,311,Gaming,4190
U05949,57,Female,Kolkata,Android,11.3,25.9,269.6,35,5.0,448,Gaming,8838
U05951,19,Male,Delhi,iOS,10.8,4.2,142.6,63,1.3,1040,Gaming,7500
U05953,47,Male,Kolkata,Android,11.9,37.7,153.6,58,3.3,1067,Gaming,5388
U05954,22,Other,Hyderabad,iOS,2.1,45.2,226.9,85,2.8,1713,Gaming,4143
U05956,25,Female,Ahmedabad,iOS,2.6,28.4,27.8,54,1.9,850,Gaming,1212
U05958,27,Female,Ahmedabad,Android,2.4,49.1,53.7,79,2.8,1459,Gaming,7489
U05961,23,Other,Kolkata,iOS,7.1,27.1,194.6,120,1.4,1393,Gaming,11245
U05964,28,Female,Chennai,iOS,9.0,45.7,16.5,14,0.3,1091,Gaming,10675
U05971,52,Other,Kolkata,iOS,9.8,17.6,266.5,133,1.7,1337,Gaming,1658
U05972,29,Female,Mumbai,Android,10.6,33.6,89.9,102,2.3,219,Gaming,2733
U05988,27,Other,Delhi,iOS,7.7,45.3,65.8,102,0.7,931,Gaming,5909
U05992,39,Other,Ahmedabad,Android,8.9,39.2,51.3,125,1.1,1174,Gaming,9720
U05995,17,Other,Bangalore,iOS,9.8,36.5,283.6,34,4.1,1830,Gaming,5964
U05997,55,Other,Bangalore,Android,2.1,4.3,168.0,191,2.0,831,Gaming,10587
U06002,40,Male,Kolkata,iOS,5.4,19.4,20.5,29,3.8,613,Gaming,7290
U06004,26,Other,Lucknow,iOS,8.1,41.6,168.0,175,1.4,808,Gaming,4063
U06007,23,Male,Bangalore,iOS,10.0,48.5,12.0,62,2.7,691,Gaming,2513
U06008,56,Male,Delhi,iOS,10.5,2.9,61.8,25,4.1,1540,Gaming,1767
U06012,56,Male,Mumbai,iOS,11.7,8.7,210.3,140,3.6,1053,Gaming,8590
U06017,37,Other,Delhi,iOS,3.0,48.0,82.1,24,3.3,1540,Gaming,5211
U06023,46,Female,Kolkata,Android,11.4,2.6,42.2,83,3.3,1401,Gaming,8468
U06028,24,Male,Mumbai,iOS,4.5,28.9,145.2,194,0.7,1694,Gaming,3440
U06036,42,Male,Kolkata,Android,3.7,26.4,234.6,45,0.4,418,Gaming,6970
U06039,24,Female,Chennai,iOS,4.2,32.6,148.6,181,0.2,1269,Gaming,1996
U06049,16,Male,Mumbai,Android,11.9,25.4,202.3,70,2.8,1460,Gaming,6797
U06055,58,Other,Hyderabad,Android,5.7,48.8,18.6,37,3.9,598,Gaming,1536
U06058,21,Male,Delhi,iOS,11.5,3.0,146.6,190,4.0,545,Gaming,2040
U06070,33,Other,Pune,iOS,2.5,34.3,44.2,180,0.7,626,Gaming,4579
U06085,21,Other,Chennai,iOS,8.7,16.2,98.4,28,0.8,812,Gaming,10121
U06088,36,Female,Lucknow,iOS,11.0,44.9,151.8,22,1.5,1094,Gaming,6672
U06095,26,Female,Chennai,iOS,2.6,17.3,293.5,94,2.5,1168,Gaming,9330
U06101,23,Male,Mumbai,Android,3.3,6.5,192.5,39,3.6,1782,Gaming,7603
U06102,49,Male,Ahmedabad,iOS,8.4,34.2,292.3,72,3.0,540,Gaming,6027
U06107,51,Other,Jaipur,iOS,1.3,6.5,194.0,139,4.5,320,Gaming,3758
U06115,46,Male,Ahmedabad,Android,8.4,38.5,109.5,183,0.2,1950,Gaming,6535
U06117,36,Female,Pune,Android,2.5,4.4,47.1,109,2.4,273,Gaming,4407
U06120,54,Other,Bangalore,Android,4.9,25.1,148.1,107,1.1,1466,Gaming,4721
U06129,25,Male,Bangalore,iOS,10.0,16.7,98.8,191,2.1,407,Gaming,8865
U06131,56,Female,Delhi,iOS,9.4,46.6,122.5,72,4.9,1289,Gaming,11228
U06132,42,Other,Jaipur,iOS,3.3,24.3,80.8,78,0.5,281,Gaming,1784
U06135,57,Female,Ahmedabad,Android,3.0,16.7,27.8,157,2.6,1676,Gaming,11587
U06138,24,Male,Chennai,Android,11.2,31.0,26.9,114,2.5,229,Gaming,1534
U06145,21,Female,Jaipur,iOS,8.8,20.5,291.9,100,0.1,1784,Gaming,3584
U06146,35,Other,Pune,iOS,6.9,40.5,96.8,15,4.8,1093,Gaming,6310
U06149,21,Other,Pune,iOS,5.3,48.8,25.0,162,1.9,482,Gaming,7500
U06157,60,Other,Lucknow,iOS,1.8,30.5,29.8,16,2.7,907,Gaming,6139
U06158,35,Female,Lucknow,Android,11.8,12.2,48.4,163,4.4,175,Gaming,3967
U06160,17,Male,Chennai,iOS,5.8,4.8,77.0,56,4.8,1681,Gaming,11004
U06166,56,Other,Kolkata,iOS,4.5,37.1,66.2,123,1.2,685,Gaming,9411
U06171,35,Female,Delhi,Android,4.5,2.6,10.6,102,2.0,1859,Gaming,10021
U06179,40,Other,Pune,Android,5.8,5.4,90.5,175,0.7,1197,Gaming,6040
U06180,28,Male,Kolkata,Android,2.8,20.4,29.6,19,2.4,904,Gaming,9775
U06183,58,Other,Chennai,Android,2.6,10.2,83.3,67,0.2,1552,Gaming,8776
U06185,46,Female,Hyderabad,Android,11.4,2.6,79.3,157,4.9,1606,Gaming,8453
U06189,54,Other,Ahmedabad,iOS,3.8,30.8,286.4,176,0.4,830,Gaming,8536
U06198,37,Female,Pune,iOS,2.7,4.6,266.1,96,0.2,1423,Gaming,10412
U06204,59,Other,Delhi,Android,8.0,6.7,166.5,153,2.6,598,Gaming,6342
U06206,36,Female,Bangalore,iOS,8.6,32.5,172.2,58,0.3,772,Gaming,3086
U06215,31,Female,Mumbai,iOS,11.1,36.2,76.6,163,4.4,1067,Gaming,2180
U06223,50,Other,Chennai,iOS,7.1,10.3,112.9,91,4.0,1729,Gaming,5621
U06225,48,Other,Ahmedabad,Android,5.5,36.0,293.8,156,2.3,634,Gaming,10054
U06229,20,Female,Jaipur,Android,5.9,34.1,145.1,199,3.4,1649,Gaming,3704
U06237,17,Male,Bangalore,iOS,9.9,17.8,190.3,120,4.5,1994,Gaming,3373
U06238,33,Female,Lucknow,iOS,6.3,7.1,28.1,66,0.3,1347,Gaming,10107
U06241,45,Male,Jaipur,iOS,8.8,40.7,218.7,21,4.7,948,Gaming,10628
U06247,24,Male,Delhi,iOS,7.2,46.4,254.1,174,4.7,1059,Gaming,10998
U06249,18,Female,Hyderabad,Android,4.3,46.0,141.1,63,2.2,1623,Gaming,4547
U06253,37,Other,Pune,Android,1.2,1.7,224.3,16,0.8,1444,Gaming,8586
U06257,33,Male,Kolkata,Android,8.9,4.0,266.0,91,3.5,1568,Gaming,5945
U06259,50,Female,Mumbai,iOS,7.1,9.0,76.7,87,3.9,1936,Gaming,7814
U06266,60,Male,Mumbai,Android,1.6,17.9,187.8,25,0.2,667,Gaming,6016
U06270,32,Male,Ahmedabad,Android,10.1,44.2,266.5,44,0.6,772,Gaming,1875
U06275,20,Female,Delhi,iOS,11.9,49.6,84.4,146,3.8,806,Gaming,10041
U06277,42,Other,Delhi,iOS,5.0,39.3,239.7,190,0.2,1877,Gaming,5552
U06283,29,Other,Pune,Android,7.3,32.6,157.0,112,2.8,1412,Gaming,7994
U06286,34,Other,Pune,Android,5.0,27.5,201.0,194,2.3,1948,Gaming,6655
U06287,54,Female,Pune,iOS,7.0,8.7,233.0,121,0.7,1549,Gaming,7862
U06288,54,Male,Ahmedabad,iOS,2.9,41.7,49.5,71,0.5,1397,Gaming,3549
U06290,40,Male,Mumbai,iOS,11.2,20.0,104.4,27,1.0,1041,Gaming,5611
U06306,47,Male,Ahmedabad,iOS,11.6,27.4,243.3,15,4.9,615,Gaming,1502
U06307,59,Male,Hyderabad,iOS,5.7,1.3,177.5,184,1.1,1220,Gaming,5646
U06309,39,Female,Delhi,iOS,8.8,16.3,45.6,153,3.5,866,Gaming,9574
U06314,56,Other,Delhi,Android,6.1,28.2,244.0,132,0.7,1125,Gaming,4902
U06316,35,Female,Chennai,Android,5.1,2.0,65.2,55,3.2,114,Gaming,7726
U06322,58,Other,Delhi,iOS,5.8,1.8,298.2,119,4.7,732,Gaming,9806
U06323,16,Other,Delhi,iOS,7.3,31.5,279.6,75,3.4,731,Gaming,4444
U06324,17,Other,Pune,iOS,3.6,38.1,146.1,83,2.4,1062,Gaming,1791
U06332,26,Other,Delhi,Android,5.6,32.0,125.6,47,1.8,397,Gaming,1317
U06333,37,Female,Bangalore,iOS,4.8,16.3,44.4,35,3.2,861,Gaming,3984
U06335,35,Male,Jaipur,Android,4.6,24.6,228.3,172,3.8,1782,Gaming,4385
U06336,33,Male,Delhi,Android,7.1,1.2,68.1,131,0.5,418,Gaming,6819
U06338,42,Male,Ahmedabad,iOS,1.4,34.7,275.0,69,2.5,358,Gaming,7921
U06340,15,Male,Lucknow,Android,8.1,48.7,109.0,62,4.8,1377,Gaming,5890
U06346,19,Female,Bangalore,Android,5.9,12.9,243.0,27,3.4,1255,Gaming,10390
U06347,41,Other,Mumbai,iOS,8.6,16.6,28.6,17,4.3,184,Gaming,1324
U06353,37,Male,Ahmedabad,Android,4.5,11.5,274.5,45,1.5,875,Gaming,5408
U06355,41,Other,Hyderabad,Android,8.6,46.6,80.9,165,3.0,670,Gaming,9114
U06360,22,Other,Ahmedabad,iOS,7.9,26.0,140.5,102,2.2,546,Gaming,5325
U06363,17,Other,Lucknow,Android,5.1,5.7,188.7,25,0.2,1003,Gaming,3409
U06368,45,Female,Lucknow,iOS,10.0,30.0,114.0,99,1.1,298,Gaming,2034
U06369,48,Other,Kolkata,iOS,7.5,4.4,97.0,133,2.3,262,Gaming,5275
U06374,24,Other,Lucknow,Android,8.8,32.3,222.7,164,0.8,822,Gaming,8277
U06376,34,Other,Delhi,iOS,5.5,46.4,245.1,156,2.7,914,Gaming,3976
U06379,31,Female,Ahmedabad,iOS,1.5,18.3,111.5,106,4.0,142,Gaming,5363
U06383,43,Male,Chennai,Android,6.4,48.9,25.1,148,0.6,811,Gaming,2287
U06391,40,Other,Jaipur,Android,7.6,38.4,167.0,118,1.8,1387,Gaming,1690
U06392,18,Other,Lucknow,iOS,7.0,31.2,173.8,197,1.9,1052,Gaming,8008
U06397,53,Other,Mumbai,iOS,8.6,25.4,153.8,20,1.0,701,Gaming,8145
U06400,32,Male,Lucknow,Android,3.6,23.2,280.5,60,4.6,1197,Gaming,6469
U06407,48,Male,Delhi,Android,2.7,7.7,45.7,34,4.9,690,Gaming,7176
U06411,58,Other,Lucknow,Android,6.4,26.5,66.2,57,0.2,1693,Gaming,4647
U06418,33,Male,Jaipur,Android,1.4,12.9,33.4,34,2.4,622,Gaming,1763
U06422,52,Female,Ahmedabad,Android,5.7,2.1,184.8,158,4.8,250,Gaming,8813
U06424,34,Female,Pune,Android,8.3,48.6,258.1,192,1.8,735,Gaming,6870
U06428,42,Other,Delhi,Android,7.1,4.1,69.2,175,1.1,1692,Gaming,10822
U06430,58,Female,Lucknow,iOS,3.6,24.1,98.3,106,1.2,1826,Gaming,4905
U06432,36,Female,Hyderabad,iOS,3.9,17.4,74.9,70,0.6,582,Gaming,8984
U06433,15,Male,Ahmedabad,Android,7.5,17.3,247.3,107,0.3,1496,Gaming,7676
U06439,47,Other,Bangalore,iOS,10.1,40.6,242.4,11,3.1,1142,Gaming,10774
U06452,50,Female,Ahmedabad,iOS,3.8,3.7,219.9,11,0.1,1317,Gaming,10862
U06456,47,Female,Chennai,Android,2.1,24.5,150.1,100,3.1,1634,Gaming,5284
U06461,35,Other,Chennai,iOS,8.8,27.5,229.0,140,2.6,1156,Gaming,2961
U06463,36,Male,Chennai,Android,4.3,49.5,38.7,15,2.2,1728,Gaming,3712
U06465,18,Female,Lucknow,Android,2.5,34.2,207.7,187,2.5,1508,Gaming,7793
U06469,44,Female,Delhi,iOS,6.7,17.0,290.8,112,1.4,1316,Gaming,2566
U06470,31,Male,Lucknow,Android,9.3,32.2,66.2,184,3.0,228,Gaming,1012
U06471,58,Other,Bangalore,Android,1.8,25.0,32.2,32,3.9,1091,Gaming,6844
U06472,18,Male,Kolkata,Android,8.2,15.6,190.1,66,1.2,301,Gaming,7197
U06473,42,Female,Bangalore,iOS,11.7,35.5,250.0,61,3.1,991,Gaming,10433
U06482,58,Female,Mumbai,iOS,11.1,27.2,231.1,144,0.5,1219,Gaming,10710
U06495,19,Male,Mumbai,Android,3.1,49.6,250.6,10,2.0,713,Gaming,9612
U06496,57,Other,Kolkata,Android,2.0,41.9,224.6,190,4.8,1146,Gaming,5446
U06497,43,Other,Ahmedabad,Android,9.7,15.0,205.6,61,1.5,1657,Gaming,8063
U06498,52,Other,Bangalore,iOS,11.0,38.6,86.7,124,3.0,819,Gaming,4843
U06506,17,Male,Delhi,iOS,9.1,16.1,56.6,184,1.6,582,Gaming,9169
U06516,19,Female,Kolkata,iOS,3.6,44.0,62.6,127,4.1,1882,Gaming,7874
U06520,59,Male,Ahmedabad,iOS,9.7,39.3,33.1,81,1.1,1207,Gaming,4318
U06531,30,Male,Lucknow,Android,10.6,36.7,171.9,14,3.6,321,Gaming,1445
U06533,17,Female,Jaipur,iOS,7.3,33.3,182.0,128,0.6,1346,Gaming,10707
U06536,33,Other,Chennai,Android,5.9,11.6,38.1,10,0.9,966,Gaming,1880
U06540,30,Other,Jaipur,iOS,10.9,46.3,182.4,147,4.0,674,Gaming,1688
U06549,19,Male,Bangalore,iOS,11.5,49.2,67.1,195,0.0,140,Gaming,10102
U06556,33,Female,Lucknow,Android,11.0,28.4,63.7,29,3.6,1482,Gaming,7478
U06558,58,Female,Chennai,Android,5.1,39.4,205.9,117,1.7,849,Gaming,9525
U06561,38,Other,Chennai,iOS,11.9,25.2,40.7,42,2.4,1134,Gaming,3027
U06572,34,Other,Bangalore,iOS,5.6,33.7,255.8,77,3.3,1989,Gaming,4992
U06575,25,Other,Bangalore,iOS,12.0,31.1,294.8,137,3.4,615,Gaming,9199
U06578,27,Other,Ahmedabad,Android,5.7,10.0,265.4,41,1.6,1508,Gaming,8592
U06581,36,Female,Delhi,iOS,1.3,39.6,153.8,195,1.7,819,Gaming,7296
U06584,32,Female,Chennai,Android,2.7,46.5,242.1,67,1.4,1972,Gaming,6907
U06586,48,Male,Kolkata,iOS,5.8,18.0,199.0,44,3.8,400,Gaming,8186
U06591,31,Male,Chennai,Android,3.0,25.9,224.8,110,1.4,121,Gaming,5547
U06592,28,Other,Chennai,iOS,8.7,8.5,183.6,15,0.4,906,Gaming,10519
U06593,38,Other,Pune,iOS,7.0,49.6,199.9,186,1.6,1192,Gaming,9075
U06595,26,Male,Bangalore,iOS,10.2,30.6,277.1,139,1.0,787,Gaming,5034
U06597,28,Other,Hyderabad,Android,2.0,6.9,19.4,148,3.5,614,Gaming,3349
U06598,40,Other,Pune,iOS,8.4,26.0,170.6,198,5.0,1251,Gaming,5205
U06621,57,Male,Ahmedabad,iOS,4.0,48.1,46.2,16,2.3,142,Gaming,9179
U06626,34,Female,Delhi,Android,9.8,1.9,251.8,85,0.1,1845,Gaming,8767
U06646,44,Male,Jaipur,iOS,9.6,40.9,133.6,161,2.1,1804,Gaming,3496
U06647,45,Male,Chennai,iOS,8.7,7.7,148.7,95,1.1,671,Gaming,7141
U06649,50,Other,Pune,Android,11.6,6.5,242.3,147,4.9,1498,Gaming,4468
U06650,16,Other,Kolkata,Android,4.0,27.8,248.8,154,1.3,1595,Gaming,3962
U06651,28,Other,Lucknow,iOS,10.0,32.5,211.9,124,2.3,1070,Gaming,8619
U06654,56,Other,Hyderabad,iOS,9.7,23.9,296.5,36,1.5,1907,Gaming,3133
U06657,52,Other,Lucknow,Android,3.4,14.6,267.8,185,0.4,1500,Gaming,10900
U06671,22,Female,Mumbai,iOS,3.5,15.6,127.2,91,1.3,770,Gaming,8036
U06672,18,Other,Pune,Android,8.7,20.4,227.4,199,0.6,890,Gaming,4315
U06678,47,Other,Mumbai,iOS,3.2,20.8,134.8,132,2.3,442,Gaming,6854
U06679,17,Male,Pune,Android,3.3,30.5,187.2,138,2.2,1238,Gaming,2688
U06680,27,Female,Ahmedabad,iOS,5.3,37.3,117.2,89,0.3,1434,Gaming,5689
U06693,49,Female,Lucknow,Android,8.3,24.9,188.5,83,2.6,1713,Gaming,6171
U06706,15,Other,Lucknow,iOS,3.0,6.2,142.9,65,4.3,1228,Gaming,10030
U06708,29,Female,Hyderabad,iOS,3.9,21.8,237.5,39,0.0,654,Gaming,2867
U06710,60,Male,Chennai,iOS,4.1,24.9,32.7,33,3.3,837,Gaming,3748
U06722,40,Male,Mumbai,iOS,1.7,35.3,98.0,170,4.3,1938,Gaming,8365
U06724,45,Female,Jaipur,Android,1.4,32.5,76.5,133,0.8,876,Gaming,10659
U06731,34,Other,Jaipur,iOS,11.3,42.4,29.9,124,0.7,1928,Gaming,9360
U06733,54,Other,Lucknow,iOS,3.3,18.6,263.8,127,3.3,1957,Gaming,3194
U06734,22,Male,Mumbai,Android,8.1,24.2,47.1,145,3.7,311,Gaming,5976
U06741,43,Female,Chennai,Android,2.6,29.9,28.4,92,1.3,1561,Gaming,11065
U06743,53,Other,Ahmedabad,Android,9.0,37.0,258.5,57,0.9,1751,Gaming,9026
U06747,17,Male,Ahmedabad,Android,8.4,47.0,9.2,102,3.4,1373,Gaming,9720
U06749,23,Female,Bangalore,iOS,2.9,6.3,163.3,160,2.8,908,Gaming,6288
U06752,47,Other,Mumbai,Android,6.7,31.7,59.9,33,3.2,1063,Gaming,1777
U06755,35,Male,Mumbai,iOS,2.9,8.6,111.4,100,0.2,1689,Gaming,10373
U06756,16,Female,Kolkata,Android,3.6,25.2,126.5,158,1.4,1842,Gaming,8694
U06760,55,Female,Pune,iOS,11.7,17.8,16.4,20,3.5,648,Gaming,2601
U06763,34,Other,Hyderabad,Android,7.3,3.2,11.2,26,2.6,280,Gaming,8025
U06767,33,Male,Lucknow,Android,10.0,39.0,93.5,13,2.8,1010,Gaming,9879
U06773,42,Male,Pune,Android,10.8,45.0,120.6,60,4.1,1611,Gaming,5292
U06774,28,Other,Chennai,Android,3.1,20.9,155.3,104,2.1,1791,Gaming,11039
U06777,19,Male,Chennai,Android,7.5,30.3,96.0,164,1.6,290,Gaming,1251
U06786,60,Male,Hyderabad,Android,8.9,27.8,38.3,17,1.9,1744,Gaming,11466
U06813,45,Male,Jaipur,Android,1.3,44.9,112.4,129,4.1,394,Gaming,10282
U06818,16,Female,Delhi,iOS,8.6,16.1,162.5,28,3.3,1292,Gaming,10389
U06819,33,Female,Chennai,Android,8.4,14.6,165.5,131,0.2,1965,Gaming,3208
U06830,54,Other,Chennai,iOS,2.5,44.1,17.7,53,0.7,1653,Gaming,11297
U06836,21,Male,Lucknow,iOS,2.5,34.3,98.9,12,3.9,456,Gaming,4210
U06846,49,Other,Chennai,Android,7.5,17.8,146.3,192,2.3,1375,Gaming,5300
U06854,51,Male,Lucknow,iOS,4.7,1.8,47.0,60,1.4,1771,Gaming,2598
U06857,44,Male,Kolkata,Android,7.1,28.7,128.5,60,4.0,1878,Gaming,2034
U06869,27,Male,Lucknow,iOS,6.2,46.8,56.4,75,2.8,1195,Gaming,6499
U06873,57,Male,Kolkata,Android,7.6,17.5,192.5,134,3.1,756,Gaming,8520
U06878,57,Other,Chennai,iOS,1.6,21.1,126.7,145,3.1,1721,Gaming,2058
U06880,40,Female,Delhi,Android,5.5,10.4,132.3,122,4.9,1964,Gaming,4020
U06895,15,Other,Ahmedabad,Android,6.3,16.2,162.9,131,1.4,1281,Gaming,10433
U06897,58,Male,Jaipur,iOS,3.9,37.8,60.5,95,3.0,1912,Gaming,11238
U06898,31,Other,Bangalore,Android,4.1,21.0,78.2,190,2.1,1398,Gaming,5545
U06899,47,Male,Lucknow,iOS,1.6,16.3,158.1,194,2.3,851,Gaming,5662
U06901,48,Male,Chennai,iOS,8.8,35.7,42.3,61,1.2,141,Gaming,3256
U06903,46,Male,Delhi,iOS,11.8,31.5,56.4,100,4.5,391,Gaming,4165
U06907,25,Female,Hyderabad,iOS,1.8,5.3,197.9,167,3.1,1386,Gaming,1862
U06911,21,Female,Delhi,iOS,10.1,20.3,192.9,123,2.6,850,Gaming,5597
U06912,32,Other,Delhi,iOS,1.3,41.6,15.9,139,0.1,876,Gaming,3099
U06918,27,Female,Chennai,Android,6.8,27.2,35.2,189,3.7,1916,Gaming,6768
U06919,42,Male,Pune,Android,2.7,28.7,42.8,126,4.9,1782,Gaming,3228
U06932,36,Female,Kolkata,Android,4.1,36.1,134.7,50,4.2,1061,Gaming,5622
U06937,40,Male,Bangalore,iOS,1.7,22.8,244.4,157,1.2,1517,Gaming,3702
U06938,15,Male,Kolkata,iOS,11.5,26.1,141.8,31,2.7,677,Gaming,8557
U06940,24,Other,Lucknow,iOS,3.8,38.1,23.7,83,4.7,1800,Gaming,4632
U06941,44,Female,Pune,Android,9.8,25.4,278.6,150,2.5,1452,Gaming,6762
U06944,39,Male,Chennai,iOS,8.2,46.6,80.0,126,2.2,1363,Gaming,7748
U06949,46,Male,Ahmedabad,Android,11.1,16.1,283.7,160,3.8,350,Gaming,2648
U06950,55,Female,Pune,iOS,5.5,40.2,232.0,70,3.6,614,Gaming,6162
U06952,31,Other,Ahmedabad,Android,11.7,19.3,176.0,138,3.6,781,Gaming,3049
U06968,24,Female,Bangalore,iOS,8.3,16.5,226.4,18,4.7,1613,Gaming,4628
U06971,44,Female,Delhi,Android,7.7,40.0,39.8,68,0.7,1599,Gaming,8394
U06985,46,Male,Jaipur,iOS,6.5,37.6,284.9,192,2.6,340,Gaming,5352
U06988,50,Male,Hyderabad,Android,5.2,42.8,243.1,49,4.1,655,Gaming,924
U06992,52,Other,Jaipur,Android,1.1,26.5,172.9,59,3.6,290,Gaming,8405
U06998,45,Other,Pune,iOS,11.6,14.8,175.9,83,0.3,1874,Gaming,5603
U06999,56,Male,Mumbai,iOS,7.1,30.0,261.0,26,1.1,549,Gaming,821
U07000,37,Other,Hyderabad,iOS,3.1,35.5,239.2,15,4.2,1719,Gaming,10925
U07002,23,Male,Mumbai,Android,10.7,39.6,166.0,91,3.2,609,Gaming,7071
U07003,27,Male,Chennai,iOS,1.4,47.0,100.3,153,2.4,1061,Gaming,9997
U07010,44,Other,Bangalore,iOS,10.9,31.8,88.7,96,4.3,1011,Gaming,10183
U07013,59,Male,Hyderabad,iOS,1.7,37.2,161.7,46,1.9,695,Gaming,7300
U07024,21,Other,Ahmedabad,iOS,3.8,21.9,21.6,198,3.4,1248,Gaming,2339
U07031,45,Female,Jaipur,Android,11.0,28.7,57.2,135,0.6,1239,Gaming,2845
U07053,53,Male,Bangalore,Android,2.0,2.8,227.2,161,4.7,238,Gaming,2936
U07057,41,Other,Ahmedabad,Android,8.0,15.7,113.9,198,3.8,1426,Gaming,9404
U07059,39,Female,Kolkata,Android,10.7,15.7,166.4,169,0.3,124,Gaming,9330
U07065,52,Female,Bangalore,Android,9.7,27.5,136.2,132,0.0,740,Gaming,3517
U07071,23,Female,Bangalore,Android,7.3,7.1,286.7,88,4.6,364,Gaming,778
U07072,29,Female,Mumbai,Android,5.3,25.6,260.6,92,1.2,630,Gaming,6989
U07075,50,Other,Jaipur,Android,8.9,22.8,274.4,37,3.4,299,Gaming,2067
U07080,41,Other,Ahmedabad,Android,4.0,29.8,15.8,158,4.8,757,Gaming,4597
U07083,56,Other,Bangalore,iOS,2.4,1.1,33.4,149,1.3,254,Gaming,5293
